bulletin_date,datum_date,confirmed_and_suspect_cases,confirmed_cases,probable_cases,suspect_cases,deaths
2021-01-05,2020-05-07,,16,,,2
2021-01-05,2020-05-08,,25,,,0
2021-01-05,2020-05-09,,4,,,0
2021-01-05,2020-05-10,,,,,2
2021-01-05,2020-05-11,,16,,,0
2021-01-05,2020-05-12,,17,,,0
2021-01-05,2020-05-13,,10,,,1
2021-01-05,2020-05-14,,9,,,0
2021-01-05,2020-05-15,,11,,,1
2021-01-05,2020-05-16,,2,,,1
2021-01-05,2020-05-17,,2,,,1
2021-01-05,2020-05-18,,7,,,1
2021-01-05,2020-05-19,,8,,,2
2021-01-05,2020-05-20,,14,,,2
2021-01-05,2020-05-21,,6,,,1
2021-01-05,2020-05-22,,9,,,1
2021-01-05,2020-05-23,,3,,,1
2021-01-05,2020-05-24,,2,,,0
2021-01-05,2020-05-25,,5,,,0
2021-01-05,2020-05-26,,6,,,1
2021-01-05,2020-05-27,,8,,,2
2021-01-05,2020-05-28,,19,1,,1
2021-01-05,2020-05-29,,29,,,0
2021-01-05,2020-05-30,,2,,,2
2021-01-05,2020-05-31,,1,,,1
2021-01-05,2020-06-01,,26,,,2
2021-01-05,2020-06-02,,17,,,0
2021-01-05,2020-06-03,,9,,,0
2021-01-05,2020-06-04,,11,,,2
2021-01-05,2020-06-05,,10,,,0
2021-01-05,2020-06-06,,5,,,1
2021-01-05,2020-06-07,,2,,,1
2021-01-05,2020-06-08,,12,,,2
2021-01-05,2020-06-09,,12,,,0
2021-01-05,2020-06-10,,14,,,0
2021-01-05,2020-06-11,,12,,,1
2021-01-05,2020-06-12,,17,,,0
2021-01-05,2020-06-13,,12,,,0
2021-01-05,2020-06-14,,7,,,0
2021-01-05,2020-06-15,,17,,,1
2021-01-05,2020-06-16,,21,,,0
2021-01-05,2020-06-17,,14,,,0
2021-01-05,2020-06-18,,22,,,1
2021-01-05,2020-06-19,,15,,,0
2021-01-05,2020-06-20,,4,,,1
2021-01-05,2020-06-21,,,,,0
2021-01-05,2020-06-22,,27,,,0
2021-01-05,2020-06-23,,44,,,0
2021-01-05,2020-06-24,,31,,,0
2021-01-05,2020-06-25,,49,,,0
2021-01-05,2020-06-26,,45,,,1
2021-01-05,2020-06-27,,15,,,1
2021-01-05,2020-06-28,,3,,,0
2021-01-05,2020-06-29,,85,,,1
2021-01-05,2020-06-30,,89,,,1
2021-01-05,2020-07-01,,80,,,0
2021-01-05,2020-07-02,,119,,,1
2021-01-05,2020-07-03,,145,,,1
2021-01-05,2020-07-04,,14,,,1
2021-01-05,2020-07-05,,15,,,1
2021-01-05,2020-07-06,,195,,,2
2021-01-05,2020-07-07,,243,,,3
2021-01-05,2020-07-08,,213,,,2
2021-01-05,2020-07-09,,240,,,1
2021-01-05,2020-07-10,,325,,,3
2021-01-05,2020-07-11,,132,,,2
2021-01-05,2020-07-12,,49,,,2
2021-01-05,2020-07-13,,456,,,5
2021-01-05,2020-07-14,,367,,,0
2021-01-05,2020-07-15,,423,,,1
2021-01-05,2020-07-16,,339,,,4
2021-01-05,2020-07-17,,286,,,2
2021-01-05,2020-07-18,,96,,,2
2021-01-05,2020-07-19,,64,,,1
2021-01-05,2020-07-20,,321,1,,5
2021-01-05,2020-07-21,,297,,,3
2021-01-05,2020-07-22,,306,,,3
2021-01-05,2020-07-23,,304,1,,5
2021-01-05,2020-07-24,,274,,,6
2021-01-05,2020-07-25,,74,,,5
2021-01-05,2020-07-26,,56,,,2
2021-01-05,2020-07-27,,310,,,8
2021-01-05,2020-07-28,,294,,,12
2021-01-05,2020-07-29,,253,,,6
2021-01-05,2020-07-30,,90,,,7
2021-01-05,2020-07-31,,368,,,6
2021-01-05,2020-08-01,,118,,,5
2021-01-05,2020-08-02,,44,,,10
2021-01-05,2020-08-03,,416,,,6
2021-01-05,2020-08-04,,471,,,7
2021-01-05,2020-08-05,,391,,,6
2021-01-05,2020-08-06,,375,,,7
2021-01-05,2020-08-07,,455,,,2
2021-01-05,2020-08-08,,168,,,4
2021-01-05,2020-08-09,,40,,,10
2021-01-05,2020-08-10,,413,,,14
2021-01-05,2020-08-11,,416,,,10
2021-01-05,2020-08-12,,424,,,9
2021-01-05,2020-08-13,,370,,,9
2021-01-05,2020-08-14,,433,,,14
2021-01-05,2020-08-15,,189,,,7
2021-01-05,2020-08-16,,27,,,8
2021-01-05,2020-08-17,,411,,,10
2021-01-05,2020-08-18,,324,,,8
2021-01-05,2020-08-19,,428,,,7
2021-01-05,2020-08-20,,317,,,6
2021-01-05,2020-08-21,,266,,,6
2021-01-05,2020-08-22,,30,,,5
2021-01-05,2020-08-23,,40,,,5
2021-01-05,2020-08-24,,310,,,5
2021-01-05,2020-08-25,,287,,,6
2021-01-05,2020-08-26,,207,,,6
2021-01-05,2020-08-27,,206,,,4
2021-01-05,2020-08-28,,198,,,1
2021-01-05,2020-08-29,,91,,,2
2021-01-05,2020-08-30,,26,,,5
2021-01-05,2020-08-31,,251,,,8
2021-01-05,2020-09-01,,262,,,10
2021-01-05,2020-09-02,,277,,,4
2021-01-05,2020-09-03,,314,,,9
2021-01-05,2020-09-04,,260,,,7
2021-01-05,2020-09-05,,100,1,,11
2021-01-05,2020-09-06,,34,,,9
2021-01-05,2020-09-07,,111,,,8
2021-01-05,2020-09-08,,375,,,11
2021-01-05,2020-09-09,,450,,,11
2021-01-05,2020-09-10,,624,,,9
2021-01-05,2020-09-11,,554,,,14
2021-01-05,2020-09-12,,152,,,8
2021-01-05,2020-09-13,,35,,,14
2021-01-05,2020-09-14,,483,,,10
2021-01-05,2020-09-15,,408,,,7
2021-01-05,2020-09-16,,698,,,5
2021-01-05,2020-09-17,,532,,,3
2021-01-05,2020-09-18,,428,1,,6
2021-01-05,2020-09-19,,139,,,3
2021-01-05,2020-09-20,,31,,,8
2021-01-05,2020-09-21,,359,,,7
2021-01-05,2020-09-22,,359,,,3
2021-01-05,2020-09-23,,323,,,11
2021-01-05,2020-09-24,,343,,,6
2021-01-05,2020-09-25,,315,1,,7
2021-01-05,2020-09-26,,123,1,,4
2021-01-05,2020-09-27,,26,,,10
2021-01-05,2020-09-28,,328,,,6
2021-01-05,2020-09-29,,330,,,11
2021-01-05,2020-09-30,,319,,,7
2021-01-05,2020-10-01,,338,,,8
2021-01-05,2020-10-02,,337,,,2
2021-01-05,2020-10-03,,134,,,6
2021-01-05,2020-10-04,,36,,,4
2021-01-05,2020-10-05,,392,3,,5
2021-01-05,2020-10-06,,409,2,,11
2021-01-05,2020-10-07,,447,1,,6
2021-01-05,2020-10-08,,486,2,,3
2021-01-05,2020-10-09,,441,1,,4
2021-01-05,2020-10-10,,203,1,,8
2021-01-05,2020-10-11,,27,,,7
2021-01-05,2020-10-12,,289,2,,8
2021-01-05,2020-10-13,,491,2,,5
2021-01-05,2020-10-14,,536,3,,6
2021-01-05,2020-10-15,,437,2,,6
2021-01-05,2020-10-16,,499,2,,6
2021-01-05,2020-10-17,,247,,,1
2021-01-05,2020-10-18,,44,1,,3
2021-01-05,2020-10-19,,511,6,,7
2021-01-05,2020-10-20,,522,,,5
2021-01-05,2020-10-21,,540,2,,10
2021-01-05,2020-10-22,,607,1,,3
2021-01-05,2020-10-23,,582,2,,4
2021-01-05,2020-10-24,,285,11,,6
2021-01-05,2020-10-25,,53,,,2
2021-01-05,2020-10-26,,684,4,,3
2021-01-05,2020-10-27,,631,4,,2
2021-01-05,2020-10-28,,721,6,,6
2021-01-05,2020-10-29,,629,16,,9
2021-01-05,2020-10-30,,702,29,,5
2021-01-05,2020-10-31,,303,6,,5
2021-01-05,2020-11-01,,74,,,5
2021-01-05,2020-11-02,,741,18,,2
2021-01-05,2020-11-03,,112,,,12
2021-01-05,2020-11-04,,924,15,,12
2021-01-05,2020-11-05,,983,22,,9
2021-01-05,2020-11-06,,886,31,,8
2021-01-05,2020-11-07,,319,99,,4
2021-01-05,2020-11-08,,114,67,,11
2021-01-05,2020-11-09,,999,42,,11
2021-01-05,2020-11-10,,829,137,,7
2021-01-05,2020-11-11,,722,43,,7
2021-01-05,2020-11-12,,879,83,,10
2021-01-05,2020-11-13,,885,47,,9
2021-01-05,2020-11-14,,385,111,,12
2021-01-05,2020-11-15,,131,56,,20
2021-01-05,2020-11-16,,1084,120,,14
2021-01-05,2020-11-17,,1153,30,,8
2021-01-05,2020-11-18,,1120,90,,11
2021-01-05,2020-11-19,,798,38,,4
2021-01-05,2020-11-20,,964,88,,17
2021-01-05,2020-11-21,,421,40,,7
2021-01-05,2020-11-22,,125,2,,14
2021-01-05,2020-11-23,,1194,95,,16
2021-01-05,2020-11-24,,1048,149,,15
2021-01-05,2020-11-25,,786,94,,15
2021-01-05,2020-11-26,,87,3,,13
2021-01-05,2020-11-27,,369,67,,18
2021-01-05,2020-11-28,,288,129,,8
2021-01-05,2020-11-29,,104,5,,13
2021-01-05,2020-11-30,,1083,109,,12
2021-01-05,2020-12-01,,1059,100,,20
2021-01-05,2020-12-02,,1075,104,,12
2021-01-05,2020-12-03,,962,126,,15
2021-01-05,2020-12-04,,929,111,,11
2021-01-05,2020-12-05,,352,126,,9
2021-01-05,2020-12-06,,100,142,,15
2021-01-05,2020-12-07,,937,98,,14
2021-01-05,2020-12-08,,860,101,,17
2021-01-05,2020-12-09,,817,77,,11
2021-01-05,2020-12-10,,852,166,,11
2021-01-05,2020-12-11,,773,100,,14
2021-01-05,2020-12-12,,321,112,,12
2021-01-05,2020-12-13,,76,129,,16
2021-01-05,2020-12-14,,795,124,,17
2021-01-05,2020-12-15,,747,83,,11
2021-01-05,2020-12-16,,672,109,,13
2021-01-05,2020-12-17,,658,66,,9
2021-01-05,2020-12-18,,640,94,,19
2021-01-05,2020-12-19,,281,32,,11
2021-01-05,2020-12-20,,59,46,,8
2021-01-05,2020-12-21,,653,95,,10
2021-01-05,2020-12-22,,532,130,,12
2021-01-05,2020-12-23,,475,76,,8
2021-01-05,2020-12-24,,204,74,,10
2021-01-05,2020-12-25,,37,5,,9
2021-01-05,2020-12-26,,137,52,,14
2021-01-05,2020-12-27,,66,18,,13
2021-01-05,2020-12-28,,560,132,,3
2021-01-05,2020-12-29,,498,114,,6
2021-01-05,2020-12-30,,272,81,,5
2021-01-05,2020-12-31,,64,52,,5
2021-01-05,2021-01-01,,11,7,,2
2021-01-05,2021-01-02,,15,18,,2
2021-01-05,2021-01-03,,3,10,,3
2021-01-05,2021-01-04,,,,,1
2021-01-05,2021-01-05,,,,,
2021-01-06,2020-03-09,,2,,,
2021-01-06,2020-03-10,,,,,
2021-01-06,2020-03-11,,,,,
2021-01-06,2020-03-12,,,,,
2021-01-06,2020-03-13,,3,,,
2021-01-06,2020-03-14,,3,,,
2021-01-06,2020-03-15,,,,,
2021-01-06,2020-03-16,,9,,,
2021-01-06,2020-03-17,,7,,,1
2021-01-06,2020-03-18,,6,,,0
2021-01-06,2020-03-19,,5,,,0
2021-01-06,2020-03-20,,14,,,0
2021-01-06,2020-03-21,,12,,,2
2021-01-06,2020-03-22,,10,,,1
2021-01-06,2020-03-23,,35,,,2
2021-01-06,2020-03-24,,49,,,1
2021-01-06,2020-03-25,,42,,,0
2021-01-06,2020-03-26,,60,,,3
2021-01-06,2020-03-27,,49,,,2
2021-01-06,2020-03-28,,24,,,3
2021-01-06,2020-03-29,,12,,,3
2021-01-06,2020-03-30,,86,,,3
2021-01-06,2020-03-31,,56,,,1
2021-01-06,2020-04-01,,74,,,2
2021-01-06,2020-04-02,,52,,,0
2021-01-06,2020-04-03,,50,,,5
2021-01-06,2020-04-04,,15,,,4
2021-01-06,2020-04-05,,3,,,2
2021-01-06,2020-04-06,,50,,,3
2021-01-06,2020-04-07,,34,,,3
2021-01-06,2020-04-08,,27,,,3
2021-01-06,2020-04-09,,34,,,4
2021-01-06,2020-04-10,,3,,,6
2021-01-06,2020-04-11,,12,,,3
2021-01-06,2020-04-12,,4,,,0
2021-01-06,2020-04-13,,27,,,6
2021-01-06,2020-04-14,,24,,,3
2021-01-06,2020-04-15,,32,,,4
2021-01-06,2020-04-16,,26,,,4
2021-01-06,2020-04-17,,22,,,2
2021-01-06,2020-04-18,,9,,,2
2021-01-06,2020-04-19,,2,,,3
2021-01-06,2020-04-20,,20,,,1
2021-01-06,2020-04-21,,20,,,5
2021-01-06,2020-04-22,,29,,,4
2021-01-06,2020-04-23,,17,,,2
2021-01-06,2020-04-24,,17,,,3
2021-01-06,2020-04-25,,1,,,1
2021-01-06,2020-04-26,,3,,,5
2021-01-06,2020-04-27,,16,,,0
2021-01-06,2020-04-28,,17,,,2
2021-01-06,2020-04-29,,19,,,0
2021-01-06,2020-04-30,,21,,,1
2021-01-06,2020-05-01,,10,,,3
2021-01-06,2020-05-02,,6,,,4
2021-01-06,2020-05-03,,3,,,2
2021-01-06,2020-05-04,,8,,,3
2021-01-06,2020-05-05,,24,,,2
2021-01-06,2020-05-06,,19,,,1
2021-01-06,2020-05-07,,16,,,2
2021-01-06,2020-05-08,,25,,,0
2021-01-06,2020-05-09,,4,,,0
2021-01-06,2020-05-10,,,,,2
2021-01-06,2020-05-11,,16,,,0
2021-01-06,2020-05-12,,17,,,0
2021-01-06,2020-05-13,,10,,,1
2021-01-06,2020-05-14,,9,,,0
2021-01-06,2020-05-15,,11,,,1
2021-01-06,2020-05-16,,2,,,1
2021-01-06,2020-05-17,,2,,,1
2021-01-06,2020-05-18,,7,,,1
2021-01-06,2020-05-19,,8,,,2
2021-01-06,2020-05-20,,14,,,2
2021-01-06,2020-05-21,,6,,,1
2021-01-06,2020-05-22,,9,,,1
2021-01-06,2020-05-23,,3,,,1
2021-01-06,2020-05-24,,2,,,0
2021-01-06,2020-05-25,,5,,,0
2021-01-06,2020-05-26,,6,,,1
2021-01-06,2020-05-27,,8,,,2
2021-01-06,2020-05-28,,19,1,,1
2021-01-06,2020-05-29,,29,,,0
2021-01-06,2020-05-30,,2,,,2
2021-01-06,2020-05-31,,1,,,1
2021-01-06,2020-06-01,,26,,,2
2021-01-06,2020-06-02,,17,,,0
2021-01-06,2020-06-03,,9,,,0
2021-01-06,2020-06-04,,11,,,2
2021-01-06,2020-06-05,,10,,,0
2021-01-06,2020-06-06,,5,,,1
2021-01-06,2020-06-07,,2,,,1
2021-01-06,2020-06-08,,12,,,2
2021-01-06,2020-06-09,,12,,,0
2021-01-06,2020-06-10,,14,,,0
2021-01-06,2020-06-11,,12,,,1
2021-01-06,2020-06-12,,17,,,0
2021-01-06,2020-06-13,,12,,,0
2021-01-06,2020-06-14,,7,,,0
2021-01-06,2020-06-15,,17,,,1
2021-01-06,2020-06-16,,21,,,0
2021-01-06,2020-06-17,,14,,,0
2021-01-06,2020-06-18,,22,,,1
2021-01-06,2020-06-19,,15,,,0
2021-01-06,2020-06-20,,4,,,1
2021-01-06,2020-06-21,,,,,0
2021-01-06,2020-06-22,,27,,,0
2021-01-06,2020-06-23,,44,,,0
2021-01-06,2020-06-24,,31,,,0
2021-01-06,2020-06-25,,49,,,0
2021-01-06,2020-06-26,,45,,,1
2021-01-06,2020-06-27,,15,,,1
2021-01-06,2020-06-28,,3,,,0
2021-01-06,2020-06-29,,85,,,1
2021-01-06,2020-06-30,,89,,,1
2021-01-06,2020-07-01,,80,,,0
2021-01-06,2020-07-02,,119,,,1
2021-01-06,2020-07-03,,145,,,1
2021-01-06,2020-07-04,,14,,,1
2021-01-06,2020-07-05,,15,,,1
2021-01-06,2020-07-06,,195,,,2
2021-01-06,2020-07-07,,243,,,3
2021-01-06,2020-07-08,,213,,,2
2021-01-06,2020-07-09,,240,,,1
2021-01-06,2020-07-10,,325,,,3
2021-01-06,2020-07-11,,131,,,2
2021-01-06,2020-07-12,,49,,,2
2021-01-06,2020-07-13,,456,,,5
2021-01-06,2020-07-14,,367,,,0
2021-01-06,2020-07-15,,423,,,1
2021-01-06,2020-07-16,,339,,,4
2021-01-06,2020-07-17,,286,,,2
2021-01-06,2020-07-18,,96,,,2
2021-01-06,2020-07-19,,64,,,1
2021-01-06,2020-07-20,,321,1,,5
2021-01-06,2020-07-21,,297,,,3
2021-01-06,2020-07-22,,306,,,3
2021-01-06,2020-07-23,,304,1,,5
2021-01-06,2020-07-24,,274,,,6
2021-01-06,2020-07-25,,74,,,5
2021-01-06,2020-07-26,,56,,,2
2021-01-06,2020-07-27,,310,,,8
2021-01-06,2020-07-28,,294,,,12
2021-01-06,2020-07-29,,253,,,6
2021-01-06,2020-07-30,,90,,,7
2021-01-06,2020-07-31,,368,,,6
2021-01-06,2020-08-01,,118,,,5
2021-01-06,2020-08-02,,44,,,10
2021-01-06,2020-08-03,,416,,,6
2021-01-06,2020-08-04,,471,,,7
2021-01-06,2020-08-05,,391,,,6
2021-01-06,2020-08-06,,375,,,7
2021-01-06,2020-08-07,,455,,,2
2021-01-06,2020-08-08,,168,,,4
2021-01-06,2020-08-09,,40,,,10
2021-01-06,2020-08-10,,412,,,14
2021-01-06,2020-08-11,,416,,,10
2021-01-06,2020-08-12,,424,,,9
2021-01-06,2020-08-13,,370,,,9
2021-01-06,2020-08-14,,433,,,14
2021-01-06,2020-08-15,,189,,,7
2021-01-06,2020-08-16,,27,,,8
2021-01-06,2020-08-17,,411,,,10
2021-01-06,2020-08-18,,323,,,8
2021-01-06,2020-08-19,,428,,,7
2021-01-06,2020-08-20,,317,,,6
2021-01-06,2020-08-21,,266,,,6
2021-01-06,2020-08-22,,30,,,5
2021-01-06,2020-08-23,,40,,,5
2021-01-06,2020-08-24,,310,,,5
2021-01-06,2020-08-25,,287,,,6
2021-01-06,2020-08-26,,207,,,6
2021-01-06,2020-08-27,,206,,,4
2021-01-06,2020-08-28,,198,,,1
2021-01-06,2020-08-29,,90,,,2
2021-01-06,2020-08-30,,26,,,5
2021-01-06,2020-08-31,,251,,,8
2021-01-06,2020-09-01,,262,,,10
2021-01-06,2020-09-02,,276,,,4
2021-01-06,2020-09-03,,314,,,9
2021-01-06,2020-09-04,,260,,,7
2021-01-06,2020-09-05,,100,1,,11
2021-01-06,2020-09-06,,34,,,9
2021-01-06,2020-09-07,,111,,,8
2021-01-06,2020-09-08,,375,,,11
2021-01-06,2020-09-09,,450,,,11
2021-01-06,2020-09-10,,623,,,9
2021-01-06,2020-09-11,,554,,,14
2021-01-06,2020-09-12,,152,,,8
2021-01-06,2020-09-13,,35,,,14
2021-01-06,2020-09-14,,483,,,10
2021-01-06,2020-09-15,,408,,,7
2021-01-06,2020-09-16,,698,,,5
2021-01-06,2020-09-17,,532,,,3
2021-01-06,2020-09-18,,428,1,,6
2021-01-06,2020-09-19,,139,,,3
2021-01-06,2020-09-20,,31,,,8
2021-01-06,2020-09-21,,359,,,7
2021-01-06,2020-09-22,,359,,,3
2021-01-06,2020-09-23,,323,,,11
2021-01-06,2020-09-24,,343,,,6
2021-01-06,2020-09-25,,315,1,,7
2021-01-06,2020-09-26,,123,1,,4
2021-01-06,2020-09-27,,26,,,10
2021-01-06,2020-09-28,,328,,,6
2021-01-06,2020-09-29,,330,,,11
2021-01-06,2020-09-30,,319,,,7
2021-01-06,2020-10-01,,338,,,8
2021-01-06,2020-10-02,,337,,,2
2021-01-06,2020-10-03,,134,,,6
2021-01-06,2020-10-04,,36,,,4
2021-01-06,2020-10-05,,392,3,,5
2021-01-06,2020-10-06,,409,2,,11
2021-01-06,2020-10-07,,447,1,,6
2021-01-06,2020-10-08,,486,2,,3
2021-01-06,2020-10-09,,441,1,,4
2021-01-06,2020-10-10,,203,1,,8
2021-01-06,2020-10-11,,27,,,7
2021-01-06,2020-10-12,,289,2,,8
2021-01-06,2020-10-13,,491,2,,5
2021-01-06,2020-10-14,,536,3,,6
2021-01-06,2020-10-15,,437,2,,6
2021-01-06,2020-10-16,,499,2,,6
2021-01-06,2020-10-17,,247,,,1
2021-01-06,2020-10-18,,44,1,,3
2021-01-06,2020-10-19,,511,6,,7
2021-01-06,2020-10-20,,521,,,5
2021-01-06,2020-10-21,,540,2,,10
2021-01-06,2020-10-22,,607,1,,3
2021-01-06,2020-10-23,,582,2,,4
2021-01-06,2020-10-24,,285,11,,6
2021-01-06,2020-10-25,,53,,,2
2021-01-06,2020-10-26,,684,4,,4
2021-01-06,2020-10-27,,630,4,,2
2021-01-06,2020-10-28,,720,6,,7
2021-01-06,2020-10-29,,629,16,,9
2021-01-06,2020-10-30,,702,29,,5
2021-01-06,2020-10-31,,303,6,,7
2021-01-06,2020-11-01,,74,,,5
2021-01-06,2020-11-02,,741,18,,2
2021-01-06,2020-11-03,,112,,,12
2021-01-06,2020-11-04,,924,15,,12
2021-01-06,2020-11-05,,983,22,,9
2021-01-06,2020-11-06,,886,31,,8
2021-01-06,2020-11-07,,319,99,,4
2021-01-06,2020-11-08,,114,67,,11
2021-01-06,2020-11-09,,999,42,,11
2021-01-06,2020-11-10,,829,137,,7
2021-01-06,2020-11-11,,722,43,,7
2021-01-06,2020-11-12,,879,83,,10
2021-01-06,2020-11-13,,884,47,,10
2021-01-06,2020-11-14,,385,111,,12
2021-01-06,2020-11-15,,131,56,,20
2021-01-06,2020-11-16,,1084,120,,14
2021-01-06,2020-11-17,,1153,30,,8
2021-01-06,2020-11-18,,1120,90,,11
2021-01-06,2020-11-19,,798,38,,4
2021-01-06,2020-11-20,,963,88,,17
2021-01-06,2020-11-21,,421,40,,7
2021-01-06,2020-11-22,,125,2,,14
2021-01-06,2020-11-23,,1194,94,,16
2021-01-06,2020-11-24,,1048,149,,15
2021-01-06,2020-11-25,,785,94,,15
2021-01-06,2020-11-26,,87,3,,13
2021-01-06,2020-11-27,,369,67,,18
2021-01-06,2020-11-28,,288,129,,8
2021-01-06,2020-11-29,,104,5,,13
2021-01-06,2020-11-30,,1083,109,,12
2021-01-06,2020-12-01,,1059,100,,20
2021-01-06,2020-12-02,,1075,104,,12
2021-01-06,2020-12-03,,962,125,,15
2021-01-06,2020-12-04,,929,111,,11
2021-01-06,2020-12-05,,352,126,,9
2021-01-06,2020-12-06,,100,142,,15
2021-01-06,2020-12-07,,936,98,,14
2021-01-06,2020-12-08,,860,101,,17
2021-01-06,2020-12-09,,817,76,,11
2021-01-06,2020-12-10,,852,166,,11
2021-01-06,2020-12-11,,773,100,,14
2021-01-06,2020-12-12,,321,112,,12
2021-01-06,2020-12-13,,76,128,,16
2021-01-06,2020-12-14,,801,122,,17
2021-01-06,2020-12-15,,750,83,,11
2021-01-06,2020-12-16,,675,109,,13
2021-01-06,2020-12-17,,658,66,,9
2021-01-06,2020-12-18,,644,94,,19
2021-01-06,2020-12-19,,280,32,,11
2021-01-06,2020-12-20,,59,46,,8
2021-01-06,2020-12-21,,658,93,,10
2021-01-06,2020-12-22,,537,130,,12
2021-01-06,2020-12-23,,475,76,,10
2021-01-06,2020-12-24,,204,74,,11
2021-01-06,2020-12-25,,38,4,,10
2021-01-06,2020-12-26,,140,52,,14
2021-01-06,2020-12-27,,66,17,,13
2021-01-06,2020-12-28,,569,133,,3
2021-01-06,2020-12-29,,518,112,,8
2021-01-06,2020-12-30,,346,89,,6
2021-01-06,2020-12-31,,84,52,,5
2021-01-06,2021-01-01,,32,7,,3
2021-01-06,2021-01-02,,29,26,,3
2021-01-06,2021-01-03,,14,23,,3
2021-01-06,2021-01-04,,26,57,,1
2021-01-06,2021-01-05,,,,,4
2021-01-06,2021-01-06,,,,,
2021-01-07,2020-03-09,,2,,,
2021-01-07,2020-03-10,,,,,
2021-01-07,2020-03-11,,,,,
2021-01-07,2020-03-12,,,,,
2021-01-07,2020-03-13,,3,,,
2021-01-07,2020-03-14,,3,,,
2021-01-07,2020-03-15,,,,,
2021-01-07,2020-03-16,,9,,,
2021-01-07,2020-03-17,,7,,,1
2021-01-07,2020-03-18,,6,,,0
2021-01-07,2020-03-19,,5,,,0
2021-01-07,2020-03-20,,14,,,0
2021-01-07,2020-03-21,,12,,,2
2021-01-07,2020-03-22,,10,,,1
2021-01-07,2020-03-23,,35,,,2
2021-01-07,2020-03-24,,49,,,1
2021-01-07,2020-03-25,,42,,,0
2021-01-07,2020-03-26,,60,,,3
2021-01-07,2020-03-27,,49,,,2
2021-01-07,2020-03-28,,24,,,3
2021-01-07,2020-03-29,,12,,,3
2021-01-07,2020-03-30,,86,,,3
2021-01-07,2020-03-31,,56,,,1
2021-01-07,2020-04-01,,74,,,2
2021-01-07,2020-04-02,,52,,,0
2021-01-07,2020-04-03,,50,,,5
2021-01-07,2020-04-04,,15,,,4
2021-01-07,2020-04-05,,3,,,2
2021-01-07,2020-04-06,,50,,,3
2021-01-07,2020-04-07,,34,,,3
2021-01-07,2020-04-08,,27,,,3
2021-01-07,2020-04-09,,34,,,4
2021-01-07,2020-04-10,,3,,,6
2021-01-07,2020-04-11,,12,,,3
2021-01-07,2020-04-12,,4,,,0
2021-01-07,2020-04-13,,27,,,6
2021-01-07,2020-04-14,,24,,,3
2021-01-07,2020-04-15,,32,,,4
2021-01-07,2020-04-16,,26,,,4
2021-01-07,2020-04-17,,22,,,2
2021-01-07,2020-04-18,,9,,,2
2021-01-07,2020-04-19,,2,,,3
2021-01-07,2020-04-20,,20,,,1
2021-01-07,2020-04-21,,20,,,5
2021-01-07,2020-04-22,,29,,,4
2021-01-07,2020-04-23,,17,,,2
2021-01-07,2020-04-24,,17,,,3
2021-01-07,2020-04-25,,1,,,1
2021-01-07,2020-04-26,,3,,,5
2021-01-07,2020-04-27,,16,,,0
2021-01-07,2020-04-28,,17,,,2
2021-01-07,2020-04-29,,19,,,0
2021-01-07,2020-04-30,,21,,,1
2021-01-07,2020-05-01,,10,,,3
2021-01-07,2020-05-02,,6,,,4
2021-01-07,2020-05-03,,3,,,2
2021-01-07,2020-05-04,,8,,,3
2021-01-07,2020-05-05,,24,,,2
2021-01-07,2020-05-06,,19,,,1
2021-01-07,2020-05-07,,16,,,2
2021-01-07,2020-05-08,,25,,,0
2021-01-07,2020-05-09,,4,,,0
2021-01-07,2020-05-10,,,,,2
2021-01-07,2020-05-11,,16,,,0
2021-01-07,2020-05-12,,17,,,0
2021-01-07,2020-05-13,,10,,,1
2021-01-07,2020-05-14,,9,,,0
2021-01-07,2020-05-15,,11,,,1
2021-01-07,2020-05-16,,2,,,1
2021-01-07,2020-05-17,,2,,,1
2021-01-07,2020-05-18,,7,,,1
2021-01-07,2020-05-19,,8,,,2
2021-01-07,2020-05-20,,14,,,2
2021-01-07,2020-05-21,,6,,,1
2021-01-07,2020-05-22,,9,,,1
2021-01-07,2020-05-23,,3,,,1
2021-01-07,2020-05-24,,2,,,0
2021-01-07,2020-05-25,,5,,,0
2021-01-07,2020-05-26,,6,,,1
2021-01-07,2020-05-27,,8,,,2
2021-01-07,2020-05-28,,19,1,,1
2021-01-07,2020-05-29,,29,,,0
2021-01-07,2020-05-30,,2,,,2
2021-01-07,2020-05-31,,1,,,1
2021-01-07,2020-06-01,,26,,,2
2021-01-07,2020-06-02,,17,,,0
2021-01-07,2020-06-03,,9,,,0
2021-01-07,2020-06-04,,11,,,2
2021-01-07,2020-06-05,,10,,,0
2021-01-07,2020-06-06,,5,,,1
2021-01-07,2020-06-07,,2,,,1
2021-01-07,2020-06-08,,12,,,2
2021-01-07,2020-06-09,,12,,,0
2021-01-07,2020-06-10,,14,,,0
2021-01-07,2020-06-11,,12,,,1
2021-01-07,2020-06-12,,17,,,0
2021-01-07,2020-06-13,,12,,,0
2021-01-07,2020-06-14,,7,,,0
2021-01-07,2020-06-15,,17,,,1
2021-01-07,2020-06-16,,21,,,0
2021-01-07,2020-06-17,,14,,,0
2021-01-07,2020-06-18,,22,,,1
2021-01-07,2020-06-19,,15,,,0
2021-01-07,2020-06-20,,4,,,1
2021-01-07,2020-06-21,,,,,0
2021-01-07,2020-06-22,,27,,,0
2021-01-07,2020-06-23,,44,,,0
2021-01-07,2020-06-24,,31,,,0
