bulletin_date,municipality,probable_cases,probable_cases_percent
2021-05-17,Toa Baja,373,2.4
2021-05-17,Trujillo Alto,304,1.9
2021-05-17,Utuado,39,0.2
2021-05-17,Vega Alta,180,1.2
2021-05-17,Vega Baja,245,1.6
2021-05-17,Vieques,77,0.5
2021-05-17,Villalba,66,0.4
2021-05-17,Yabucoa,170,1.1
2021-05-17,Yauco,78,0.5
2021-05-17,Otro lugar fuera de PR,18,
2021-05-17,No disponible,616,
2021-05-17,Total,16252,
2021-05-18,Adjuntas,32,0.2
2021-05-18,Aguada,231,1.5
2021-05-18,Aguadilla,270,1.7
2021-05-18,Aguas Buenas,113,0.7
2021-05-18,Aibonito,116,0.7
2021-05-18,Añasco,149,1.0
2021-05-18,Arecibo,201,1.3
2021-05-18,Arroyo,38,0.2
2021-05-18,Barceloneta,76,0.5
2021-05-18,Barranquitas,207,1.3
2021-05-18,Bayamón,1055,6.8
2021-05-18,Cabo Rojo,216,1.4
2021-05-18,Caguas,533,3.4
2021-05-18,Camuy,147,0.9
2021-05-18,Canóvanas,170,1.1
2021-05-18,Carolina,649,4.2
2021-05-18,Cataño,70,0.4
2021-05-18,Cayey,254,1.6
2021-05-18,Ceiba,142,0.9
2021-05-18,Ciales,60,0.4
2021-05-18,Cidra,192,1.2
2021-05-18,Coamo,154,1.0
2021-05-18,Comerío,101,0.6
2021-05-18,Corozal,175,1.1
2021-05-18,Culebra,5,0.0
2021-05-18,Dorado,186,1.2
2021-05-18,Fajardo,397,2.5
2021-05-18,Florida,60,0.4
2021-05-18,Guánica,38,0.2
2021-05-18,Guayama,88,0.6
2021-05-18,Guayanilla,37,0.2
2021-05-18,Guaynabo,298,1.9
2021-05-18,Gurabo,178,1.1
2021-05-18,Hatillo,102,0.7
2021-05-18,Hormigueros,54,0.3
2021-05-18,Humacao,318,2.0
2021-05-18,Isabela,297,1.9
2021-05-18,Jayuya,78,0.5
2021-05-18,Juana Díaz,121,0.8
2021-05-18,Juncos,433,2.8
2021-05-18,Lajas,141,0.9
2021-05-18,Lares,90,0.6
2021-05-18,Las Marías,28,0.2
2021-05-18,Las Piedras,296,1.9
2021-05-18,Loíza,155,1.0
2021-05-18,Luquillo,159,1.0
2021-05-18,Manatí,114,0.7
2021-05-18,Maricao,3,0.0
2021-05-18,Maunabo,51,0.3
2021-05-18,Mayagüez,312,2.0
2021-05-18,Moca,222,1.4
2021-05-18,Morovis,156,1.0
2021-05-18,Naguabo,216,1.4
2021-05-18,Naranjito,256,1.6
2021-05-18,Orocovis,37,0.2
2021-05-18,Patillas,77,0.5
2021-05-18,Peñuelas,118,0.8
2021-05-18,Ponce,354,2.3
2021-05-18,Quebradillas,189,1.2
2021-05-18,Rincón,78,0.5
2021-05-18,Río Grande,449,2.9
2021-05-18,Sabana Grande,70,0.4
2021-05-18,Salinas,113,0.7
2021-05-18,San Germán,158,1.0
2021-05-18,San Juan,1241,7.9
2021-05-18,San Lorenzo,233,1.5
2021-05-18,San Sebastián,280,1.8
2021-05-18,Santa Isabel,46,0.3
2021-05-18,Toa Alta,405,2.6
2021-05-18,Toa Baja,374,2.4
2021-05-18,Trujillo Alto,304,1.9
2021-05-18,Utuado,39,0.2
2021-05-18,Vega Alta,180,1.2
2021-05-18,Vega Baja,243,1.6
2021-05-18,Vieques,77,0.5
2021-05-18,Villalba,66,0.4
2021-05-18,Yabucoa,170,1.1
2021-05-18,Yauco,78,0.5
2021-05-18,Otro lugar fuera de PR,20,
2021-05-18,No disponible,616,
2021-05-18,Total,16255,
2021-05-19,Adjuntas,32,0.2
2021-05-19,Aguada,231,1.5
2021-05-19,Aguadilla,270,1.7
2021-05-19,Aguas Buenas,113,0.7
2021-05-19,Aibonito,117,0.7
2021-05-19,Añasco,149,1.0
2021-05-19,Arecibo,201,1.3
2021-05-19,Arroyo,38,0.2
2021-05-19,Barceloneta,76,0.5
2021-05-19,Barranquitas,207,1.3
2021-05-19,Bayamón,1055,6.8
2021-05-19,Cabo Rojo,216,1.4
2021-05-19,Caguas,529,3.4
2021-05-19,Camuy,147,0.9
2021-05-19,Canóvanas,170,1.1
2021-05-19,Carolina,649,4.2
2021-05-19,Cataño,70,0.4
2021-05-19,Cayey,257,1.6
2021-05-19,Ceiba,142,0.9
2021-05-19,Ciales,60,0.4
2021-05-19,Cidra,192,1.2
2021-05-19,Coamo,155,1.0
2021-05-19,Comerío,102,0.7
2021-05-19,Corozal,175,1.1
2021-05-19,Culebra,5,0.0
2021-05-19,Dorado,185,1.2
2021-05-19,Fajardo,396,2.5
2021-05-19,Florida,60,0.4
2021-05-19,Guánica,37,0.2
2021-05-19,Guayama,86,0.6
2021-05-19,Guayanilla,37,0.2
2021-05-19,Guaynabo,298,1.9
2021-05-19,Gurabo,177,1.1
2021-05-19,Hatillo,102,0.7
2021-05-19,Hormigueros,54,0.3
2021-05-19,Humacao,318,2.0
2021-05-19,Isabela,297,1.9
2021-05-19,Jayuya,78,0.5
2021-05-19,Juana Díaz,121,0.8
2021-05-19,Juncos,433,2.8
2021-05-19,Lajas,139,0.9
2021-05-19,Lares,90,0.6
2021-05-19,Las Marías,30,0.2
2021-05-19,Las Piedras,296,1.9
2021-05-19,Loíza,155,1.0
2021-05-19,Luquillo,159,1.0
2021-05-19,Manatí,114,0.7
2021-05-19,Maricao,3,0.0
2021-05-19,Maunabo,52,0.3
2021-05-19,Mayagüez,313,2.0
2021-05-19,Moca,223,1.4
2021-05-19,Morovis,156,1.0
2021-05-19,Naguabo,216,1.4
2021-05-19,Naranjito,256,1.6
2021-05-19,Orocovis,37,0.2
2021-05-19,Patillas,77,0.5
2021-05-19,Peñuelas,119,0.8
2021-05-19,Ponce,356,2.3
2021-05-19,Quebradillas,189,1.2
2021-05-19,Rincón,78,0.5
2021-05-19,Río Grande,448,2.9
2021-05-19,Sabana Grande,70,0.4
2021-05-19,Salinas,116,0.7
2021-05-19,San Germán,158,1.0
2021-05-19,San Juan,1250,8.0
2021-05-19,San Lorenzo,233,1.5
2021-05-19,San Sebastián,281,1.8
2021-05-19,Santa Isabel,46,0.3
2021-05-19,Toa Alta,404,2.6
2021-05-19,Toa Baja,373,2.4
2021-05-19,Trujillo Alto,304,1.9
2021-05-19,Utuado,39,0.2
2021-05-19,Vega Alta,180,1.2
2021-05-19,Vega Baja,243,1.6
2021-05-19,Vieques,77,0.5
2021-05-19,Villalba,66,0.4
2021-05-19,Yabucoa,170,1.1
2021-05-19,Yauco,76,0.5
2021-05-19,Otro lugar fuera de PR,21,
2021-05-19,No disponible,614,
2021-05-19,Total,16264,
2021-05-20,Adjuntas,32,0.2
2021-05-20,Aguada,233,1.5
2021-05-20,Aguadilla,270,1.7
2021-05-20,Aguas Buenas,117,0.7
2021-05-20,Aibonito,118,0.8
2021-05-20,Añasco,148,0.9
2021-05-20,Arecibo,202,1.3
2021-05-20,Arroyo,38,0.2
2021-05-20,Barceloneta,76,0.5
2021-05-20,Barranquitas,208,1.3
2021-05-20,Bayamón,1054,6.7
2021-05-20,Cabo Rojo,217,1.4
2021-05-20,Caguas,530,3.4
2021-05-20,Camuy,147,0.9
2021-05-20,Canóvanas,169,1.1
2021-05-20,Carolina,648,4.1
2021-05-20,Cataño,70,0.4
2021-05-20,Cayey,260,1.7
2021-05-20,Ceiba,142,0.9
2021-05-20,Ciales,61,0.4
2021-05-20,Cidra,192,1.2
2021-05-20,Coamo,155,1.0
2021-05-20,Comerío,103,0.7
2021-05-20,Corozal,176,1.1
2021-05-20,Culebra,5,0.0
2021-05-20,Dorado,185,1.2
2021-05-20,Fajardo,397,2.5
2021-05-20,Florida,60,0.4
2021-05-20,Guánica,38,0.2
2021-05-20,Guayama,86,0.5
2021-05-20,Guayanilla,38,0.2
2021-05-20,Guaynabo,300,1.9
2021-05-20,Gurabo,180,1.1
2021-05-20,Hatillo,102,0.7
2021-05-20,Hormigueros,54,0.3
2021-05-20,Humacao,318,2.0
2021-05-20,Isabela,295,1.9
2021-05-20,Jayuya,78,0.5
2021-05-20,Juana Díaz,117,0.7
2021-05-20,Juncos,430,2.7
2021-05-20,Lajas,142,0.9
2021-05-20,Lares,90,0.6
2021-05-20,Las Marías,30,0.2
2021-05-20,Las Piedras,296,1.9
2021-05-20,Loíza,156,1.0
2021-05-20,Luquillo,163,1.0
2021-05-20,Manatí,115,0.7
2021-05-20,Maricao,3,0.0
2021-05-20,Maunabo,52,0.3
2021-05-20,Mayagüez,313,2.0
2021-05-20,Moca,225,1.4
2021-05-20,Morovis,156,1.0
2021-05-20,Naguabo,214,1.4
2021-05-20,Naranjito,256,1.6
2021-05-20,Orocovis,37,0.2
2021-05-20,Patillas,77,0.5
2021-05-20,Peñuelas,118,0.8
2021-05-20,Ponce,354,2.3
2021-05-20,Quebradillas,189,1.2
2021-05-20,Rincón,78,0.5
2021-05-20,Río Grande,448,2.9
2021-05-20,Sabana Grande,71,0.5
2021-05-20,Salinas,116,0.7
2021-05-20,San Germán,157,1.0
2021-05-20,San Juan,1255,8.0
2021-05-20,San Lorenzo,233,1.5
2021-05-20,San Sebastián,280,1.8
2021-05-20,Santa Isabel,45,0.3
2021-05-20,Toa Alta,405,2.6
2021-05-20,Toa Baja,374,2.4
2021-05-20,Trujillo Alto,305,1.9
2021-05-20,Utuado,39,0.2
2021-05-20,Vega Alta,180,1.1
2021-05-20,Vega Baja,242,1.5
2021-05-20,Vieques,77,0.5
2021-05-20,Villalba,66,0.4
2021-05-20,Yabucoa,176,1.1
2021-05-20,Yauco,76,0.5
2021-05-20,Otro lugar fuera de PR,21,
2021-05-20,No disponible,616,
2021-05-20,Total,16295,
2021-05-21,Adjuntas,32,0.2
2021-05-21,Aguada,234,1.5
2021-05-21,Aguadilla,283,1.8
2021-05-21,Aguas Buenas,117,0.7
2021-05-21,Aibonito,118,0.7
2021-05-21,Añasco,148,0.9
2021-05-21,Arecibo,201,1.3
2021-05-21,Arroyo,38,0.2
2021-05-21,Barceloneta,76,0.5
2021-05-21,Barranquitas,208,1.3
2021-05-21,Bayamón,1057,6.7
2021-05-21,Cabo Rojo,218,1.4
2021-05-21,Caguas,531,3.4
2021-05-21,Camuy,148,0.9
2021-05-21,Canóvanas,169,1.1
2021-05-21,Carolina,652,4.1
2021-05-21,Cataño,70,0.4
2021-05-21,Cayey,259,1.6
2021-05-21,Ceiba,142,0.9
2021-05-21,Ciales,63,0.4
2021-05-21,Cidra,193,1.2
2021-05-21,Coamo,155,1.0
2021-05-21,Comerío,102,0.6
2021-05-21,Corozal,176,1.1
2021-05-21,Culebra,5,0.0
2021-05-21,Dorado,191,1.2
2021-05-21,Fajardo,397,2.5
2021-05-21,Florida,60,0.4
2021-05-21,Guánica,38,0.2
2021-05-21,Guayama,86,0.5
2021-05-21,Guayanilla,40,0.3
2021-05-21,Guaynabo,301,1.9
2021-05-21,Gurabo,179,1.1
2021-05-21,Hatillo,101,0.6
2021-05-21,Hormigueros,55,0.3
2021-05-21,Humacao,320,2.0
2021-05-21,Isabela,333,2.1
2021-05-21,Jayuya,79,0.5
2021-05-21,Juana Díaz,117,0.7
2021-05-21,Juncos,430,2.7
2021-05-21,Lajas,143,0.9
2021-05-21,Lares,90,0.6
2021-05-21,Las Marías,29,0.2
2021-05-21,Las Piedras,298,1.9
2021-05-21,Loíza,157,1.0
2021-05-21,Luquillo,166,1.1
2021-05-21,Manatí,119,0.8
2021-05-21,Maricao,3,0.0
2021-05-21,Maunabo,52,0.3
2021-05-21,Mayagüez,314,2.0
2021-05-21,Moca,227,1.4
2021-05-21,Morovis,156,1.0
2021-05-21,Naguabo,214,1.4
2021-05-21,Naranjito,255,1.6
2021-05-21,Orocovis,38,0.2
2021-05-21,Patillas,77,0.5
2021-05-21,Peñuelas,118,0.7
2021-05-21,Ponce,369,2.3
2021-05-21,Quebradillas,196,1.2
2021-05-21,Rincón,79,0.5
2021-05-21,Río Grande,449,2.8
2021-05-21,Sabana Grande,71,0.5
2021-05-21,Salinas,117,0.7
2021-05-21,San Germán,157,1.0
2021-05-21,San Juan,1251,7.9
2021-05-21,San Lorenzo,235,1.5
2021-05-21,San Sebastián,282,1.8
2021-05-21,Santa Isabel,46,0.3
2021-05-21,Toa Alta,404,2.6
2021-05-21,Toa Baja,374,2.4
2021-05-21,Trujillo Alto,305,1.9
2021-05-21,Utuado,41,0.3
2021-05-21,Vega Alta,180,1.1
2021-05-21,Vega Baja,242,1.5
2021-05-21,Vieques,77,0.5
2021-05-21,Villalba,66,0.4
2021-05-21,Yabucoa,176,1.1
2021-05-21,Yauco,76,0.5
2021-05-21,Otro lugar fuera de PR,22,
2021-05-21,No disponible,618,
2021-05-21,Total,16411,
2021-05-22,Adjuntas,32,0.2
2021-05-22,Aguada,234,1.5
2021-05-22,Aguadilla,283,1.8
2021-05-22,Aguas Buenas,116,0.7
2021-05-22,Aibonito,118,0.7
2021-05-22,Añasco,148,0.9
2021-05-22,Arecibo,202,1.3
2021-05-22,Arroyo,39,0.2
2021-05-22,Barceloneta,75,0.5
2021-05-22,Barranquitas,207,1.3
2021-05-22,Bayamón,1065,6.7
2021-05-22,Cabo Rojo,218,1.4
2021-05-22,Caguas,529,3.4
2021-05-22,Camuy,148,0.9
2021-05-22,Canóvanas,169,1.1
2021-05-22,Carolina,652,4.1
2021-05-22,Cataño,70,0.4
2021-05-22,Cayey,259,1.6
2021-05-22,Ceiba,143,0.9
2021-05-22,Ciales,62,0.4
2021-05-22,Cidra,193,1.2
2021-05-22,Coamo,154,1.0
2021-05-22,Comerío,102,0.6
2021-05-22,Corozal,176,1.1
2021-05-22,Culebra,5,0.0
2021-05-22,Dorado,193,1.2
2021-05-22,Fajardo,395,2.5
2021-05-22,Florida,60,0.4
2021-05-22,Guánica,38,0.2
2021-05-22,Guayama,86,0.5
2021-05-22,Guayanilla,40,0.3
2021-05-22,Guaynabo,302,1.9
2021-05-22,Gurabo,179,1.1
2021-05-22,Hatillo,101,0.6
2021-05-22,Hormigueros,54,0.3
2021-05-22,Humacao,320,2.0
2021-05-22,Isabela,335,2.1
2021-05-22,Jayuya,79,0.5
2021-05-22,Juana Díaz,109,0.7
2021-05-22,Juncos,430,2.7
2021-05-22,Lajas,144,0.9
2021-05-22,Lares,90,0.6
2021-05-22,Las Marías,31,0.2
2021-05-22,Las Piedras,298,1.9
2021-05-22,Loíza,158,1.0
2021-05-22,Luquillo,170,1.1
2021-05-22,Manatí,119,0.8
2021-05-22,Maricao,3,0.0
2021-05-22,Maunabo,52,0.3
2021-05-22,Mayagüez,316,2.0
2021-05-22,Moca,226,1.4
2021-05-22,Morovis,156,1.0
2021-05-22,Naguabo,214,1.4
2021-05-22,Naranjito,255,1.6
2021-05-22,Orocovis,38,0.2
2021-05-22,Patillas,77,0.5
2021-05-22,Peñuelas,116,0.7
2021-05-22,Ponce,369,2.3
2021-05-22,Quebradillas,197,1.2
2021-05-22,Rincón,79,0.5
2021-05-22,Río Grande,450,2.8
2021-05-22,Sabana Grande,71,0.4
2021-05-22,Salinas,117,0.7
2021-05-22,San Germán,157,1.0
2021-05-22,San Juan,1257,8.0
2021-05-22,San Lorenzo,235,1.5
2021-05-22,San Sebastián,282,1.8
2021-05-22,Santa Isabel,46,0.3
2021-05-22,Toa Alta,405,2.6
2021-05-22,Toa Baja,376,2.4
2021-05-22,Trujillo Alto,304,1.9
2021-05-22,Utuado,41,0.3
2021-05-22,Vega Alta,182,1.2
2021-05-22,Vega Baja,243,1.5
2021-05-22,Vieques,77,0.5
2021-05-22,Villalba,66,0.4
2021-05-22,Yabucoa,176,1.1
2021-05-22,Yauco,77,0.5
2021-05-22,Otro lugar fuera de PR,22,
2021-05-22,No disponible,621,
2021-05-22,Total,16433,
2021-05-23,Adjuntas,32,0.2
2021-05-23,Aguada,234,1.5
2021-05-23,Aguadilla,283,1.8
2021-05-23,Aguas Buenas,117,0.7
2021-05-23,Aibonito,125,0.8
2021-05-23,Añasco,147,0.9
2021-05-23,Arecibo,202,1.3
2021-05-23,Arroyo,39,0.2
2021-05-23,Barceloneta,76,0.5
2021-05-23,Barranquitas,207,1.3
2021-05-23,Bayamón,1072,6.8
2021-05-23,Cabo Rojo,219,1.4
2021-05-23,Caguas,531,3.4
2021-05-23,Camuy,148,0.9
2021-05-23,Canóvanas,169,1.1
2021-05-23,Carolina,654,4.1
2021-05-23,Cataño,71,0.4
2021-05-23,Cayey,259,1.6
2021-05-23,Ceiba,143,0.9
2021-05-23,Ciales,61,0.4
2021-05-23,Cidra,193,1.2
2021-05-23,Coamo,155,1.0
2021-05-23,Comerío,102,0.6
2021-05-23,Corozal,176,1.1
2021-05-23,Culebra,5,0.0
2021-05-23,Dorado,193,1.2
2021-05-23,Fajardo,394,2.5
2021-05-23,Florida,60,0.4
2021-05-23,Guánica,39,0.2
2021-05-23,Guayama,86,0.5
2021-05-23,Guayanilla,38,0.2
2021-05-23,Guaynabo,303,1.9
2021-05-23,Gurabo,183,1.2
2021-05-23,Hatillo,101,0.6
2021-05-23,Hormigueros,54,0.3
2021-05-23,Humacao,321,2.0
2021-05-23,Isabela,335,2.1
2021-05-23,Jayuya,79,0.5
2021-05-23,Juana Díaz,108,0.7
2021-05-23,Juncos,430,2.7
2021-05-23,Lajas,146,0.9
2021-05-23,Lares,90,0.6
2021-05-23,Las Marías,30,0.2
2021-05-23,Las Piedras,298,1.9
2021-05-23,Loíza,158,1.0
2021-05-23,Luquillo,170,1.1
2021-05-23,Manatí,119,0.8
2021-05-23,Maricao,3,0.0
2021-05-23,Maunabo,52,0.3
2021-05-23,Mayagüez,319,2.0
2021-05-23,Moca,228,1.4
2021-05-23,Morovis,157,1.0
2021-05-23,Naguabo,214,1.4
2021-05-23,Naranjito,256,1.6
2021-05-23,Orocovis,40,0.3
2021-05-23,Patillas,77,0.5
2021-05-23,Peñuelas,118,0.7
2021-05-23,Ponce,369,2.3
2021-05-23,Quebradillas,197,1.2
2021-05-23,Rincón,79,0.5
2021-05-23,Río Grande,452,2.9
2021-05-23,Sabana Grande,71,0.4
2021-05-23,Salinas,118,0.7
2021-05-23,San Germán,157,1.0
2021-05-23,San Juan,1261,8.0
2021-05-23,San Lorenzo,236,1.5
2021-05-23,San Sebastián,282,1.8
2021-05-23,Santa Isabel,46,0.3
2021-05-23,Toa Alta,405,2.6
2021-05-23,Toa Baja,378,2.4
2021-05-23,Trujillo Alto,304,1.9
2021-05-23,Utuado,41,0.3
2021-05-23,Vega Alta,187,1.2
2021-05-23,Vega Baja,247,1.6
2021-05-23,Vieques,77,0.5
2021-05-23,Villalba,66,0.4
2021-05-23,Yabucoa,176,1.1
2021-05-23,Yauco,75,0.5
2021-05-23,Otro lugar fuera de PR,22,
2021-05-23,No disponible,623,
2021-05-23,Total,16488,
2021-05-24,Adjuntas,32,0.2
2021-05-24,Aguada,234,1.5
2021-05-24,Aguadilla,282,1.8
2021-05-24,Aguas Buenas,118,0.7
2021-05-24,Aibonito,125,0.8
2021-05-24,Añasco,146,0.9
2021-05-24,Arecibo,202,1.3
2021-05-24,Arroyo,39,0.2
2021-05-24,Barceloneta,76,0.5
2021-05-24,Barranquitas,207,1.3
2021-05-24,Bayamón,1073,6.8
2021-05-24,Cabo Rojo,220,1.4
2021-05-24,Caguas,531,3.3
2021-05-24,Camuy,149,0.9
2021-05-24,Canóvanas,169,1.1
2021-05-24,Carolina,653,4.1
2021-05-24,Cataño,70,0.4
2021-05-24,Cayey,260,1.6
2021-05-24,Ceiba,143,0.9
2021-05-24,Ciales,61,0.4
2021-05-24,Cidra,193,1.2
2021-05-24,Coamo,155,1.0
2021-05-24,Comerío,102,0.6
2021-05-24,Corozal,176,1.1
2021-05-24,Culebra,5,0.0
2021-05-24,Dorado,193,1.2
2021-05-24,Fajardo,394,2.5
2021-05-24,Florida,60,0.4
2021-05-24,Guánica,40,0.3
2021-05-24,Guayama,86,0.5
2021-05-24,Guayanilla,40,0.3
2021-05-24,Guaynabo,303,1.9
2021-05-24,Gurabo,183,1.2
2021-05-24,Hatillo,101,0.6
2021-05-24,Hormigueros,54,0.3
2021-05-24,Humacao,321,2.0
2021-05-24,Isabela,335,2.1
2021-05-24,Jayuya,79,0.5
2021-05-24,Juana Díaz,108,0.7
2021-05-24,Juncos,431,2.7
2021-05-24,Lajas,148,0.9
2021-05-24,Lares,90,0.6
2021-05-24,Las Marías,30,0.2
2021-05-24,Las Piedras,298,1.9
2021-05-24,Loíza,159,1.0
2021-05-24,Luquillo,170,1.1
2021-05-24,Manatí,119,0.8
2021-05-24,Maricao,3,0.0
2021-05-24,Maunabo,52,0.3
2021-05-24,Mayagüez,321,2.0
2021-05-24,Moca,226,1.4
2021-05-24,Morovis,158,1.0
2021-05-24,Naguabo,214,1.3
2021-05-24,Naranjito,256,1.6
2021-05-24,Orocovis,39,0.2
2021-05-24,Patillas,77,0.5
2021-05-24,Peñuelas,117,0.7
2021-05-24,Ponce,369,2.3
2021-05-24,Quebradillas,197,1.2
2021-05-24,Rincón,79,0.5
2021-05-24,Río Grande,452,2.8
2021-05-24,Sabana Grande,71,0.4
2021-05-24,Salinas,118,0.7
2021-05-24,San Germán,157,1.0
2021-05-24,San Juan,1267,8.0
2021-05-24,San Lorenzo,236,1.5
2021-05-24,San Sebastián,283,1.8
2021-05-24,Santa Isabel,46,0.3
2021-05-24,Toa Alta,406,2.6
2021-05-24,Toa Baja,378,2.4
2021-05-24,Trujillo Alto,304,1.9
2021-05-24,Utuado,41,0.3
2021-05-24,Vega Alta,189,1.2
2021-05-24,Vega Baja,248,1.6
2021-05-24,Vieques,77,0.5
2021-05-24,Villalba,66,0.4
2021-05-24,Yabucoa,177,1.1
2021-05-24,Yauco,78,0.5
2021-05-24,Otro lugar fuera de PR,22,
2021-05-24,No disponible,624,
2021-05-24,Total,16511,
2021-05-25,Adjuntas,32,0.2
2021-05-25,Aguada,234,1.5
2021-05-25,Aguadilla,282,1.8
2021-05-25,Aguas Buenas,118,0.7
2021-05-25,Aibonito,125,0.8
2021-05-25,Añasco,146,0.9
2021-05-25,Arecibo,202,1.3
2021-05-25,Arroyo,39,0.2
2021-05-25,Barceloneta,76,0.5
2021-05-25,Barranquitas,207,1.3
2021-05-25,Bayamón,1073,6.8
2021-05-25,Cabo Rojo,220,1.4
2021-05-25,Caguas,532,3.4
2021-05-25,Camuy,149,0.9
2021-05-25,Canóvanas,169,1.1
2021-05-25,Carolina,653,4.1
2021-05-25,Cataño,70,0.4
2021-05-25,Cayey,260,1.6
2021-05-25,Ceiba,143,0.9
2021-05-25,Ciales,61,0.4
2021-05-25,Cidra,193,1.2
2021-05-25,Coamo,155,1.0
2021-05-25,Comerío,102,0.6
2021-05-25,Corozal,176,1.1
2021-05-25,Culebra,5,0.0
2021-05-25,Dorado,193,1.2
2021-05-25,Fajardo,394,2.5
2021-05-25,Florida,60,0.4
2021-05-25,Guánica,40,0.3
2021-05-25,Guayama,86,0.5
2021-05-25,Guayanilla,40,0.3
2021-05-25,Guaynabo,303,1.9
2021-05-25,Gurabo,184,1.2
2021-05-25,Hatillo,101,0.6
2021-05-25,Hormigueros,54,0.3
2021-05-25,Humacao,321,2.0
2021-05-25,Isabela,335,2.1
2021-05-25,Jayuya,79,0.5
2021-05-25,Juana Díaz,108,0.7
2021-05-25,Juncos,431,2.7
2021-05-25,Lajas,148,0.9
2021-05-25,Lares,90,0.6
2021-05-25,Las Marías,30,0.2
2021-05-25,Las Piedras,298,1.9
2021-05-25,Loíza,159,1.0
2021-05-25,Luquillo,170,1.1
2021-05-25,Manatí,119,0.7
2021-05-25,Maricao,3,0.0
2021-05-25,Maunabo,52,0.3
2021-05-25,Mayagüez,321,2.0
2021-05-25,Moca,226,1.4
2021-05-25,Morovis,158,1.0
2021-05-25,Naguabo,214,1.3
2021-05-25,Naranjito,256,1.6
2021-05-25,Orocovis,39,0.2
2021-05-25,Patillas,77,0.5
2021-05-25,Peñuelas,117,0.7
2021-05-25,Ponce,369,2.3
2021-05-25,Quebradillas,197,1.2
2021-05-25,Rincón,79,0.5
2021-05-25,Río Grande,452,2.8
2021-05-25,Sabana Grande,71,0.4
2021-05-25,Salinas,118,0.7
2021-05-25,San Germán,157,1.0
2021-05-25,San Juan,1268,8.0
2021-05-25,San Lorenzo,236,1.5
2021-05-25,San Sebastián,283,1.8
2021-05-25,Santa Isabel,46,0.3
2021-05-25,Toa Alta,406,2.6
2021-05-25,Toa Baja,378,2.4
2021-05-25,Trujillo Alto,304,1.9
2021-05-25,Utuado,41,0.3
2021-05-25,Vega Alta,189,1.2
2021-05-25,Vega Baja,248,1.6
2021-05-25,Vieques,77,0.5
2021-05-25,Villalba,66,0.4
2021-05-25,Yabucoa,177,1.1
2021-05-25,Yauco,78,0.5
2021-05-25,Otro lugar fuera de PR,22,
2021-05-25,No disponible,623,
2021-05-25,Total,16513,
2021-05-26,Adjuntas,32,0.2
2021-05-26,Aguada,236,1.5
2021-05-26,Aguadilla,283,1.8
2021-05-26,Aguas Buenas,118,0.7
2021-05-26,Aibonito,125,0.8
2021-05-26,Añasco,147,0.9
2021-05-26,Arecibo,203,1.3
2021-05-26,Arroyo,39,0.2
2021-05-26,Barceloneta,76,0.5
2021-05-26,Barranquitas,208,1.3
2021-05-26,Bayamón,1079,6.8
2021-05-26,Cabo Rojo,219,1.4
2021-05-26,Caguas,533,3.4
2021-05-26,Camuy,149,0.9
2021-05-26,Canóvanas,169,1.1
2021-05-26,Carolina,653,4.1
2021-05-26,Cataño,77,0.5
2021-05-26,Cayey,263,1.7
2021-05-26,Ceiba,143,0.9
2021-05-26,Ciales,61,0.4
2021-05-26,Cidra,193,1.2
2021-05-26,Coamo,155,1.0
2021-05-26,Comerío,102,0.6
2021-05-26,Corozal,175,1.1
2021-05-26,Culebra,5,0.0
2021-05-26,Dorado,195,1.2
2021-05-26,Fajardo,394,2.5
2021-05-26,Florida,60,0.4
2021-05-26,Guánica,40,0.3
2021-05-26,Guayama,86,0.5
2021-05-26,Guayanilla,40,0.3
2021-05-26,Guaynabo,302,1.9
2021-05-26,Gurabo,183,1.2
2021-05-26,Hatillo,101,0.6
2021-05-26,Hormigueros,54,0.3
2021-05-26,Humacao,323,2.0
2021-05-26,Isabela,335,2.1
2021-05-26,Jayuya,79,0.5
2021-05-26,Juana Díaz,108,0.7
2021-05-26,Juncos,430,2.7
2021-05-26,Lajas,150,0.9
2021-05-26,Lares,91,0.6
2021-05-26,Las Marías,30,0.2
2021-05-26,Las Piedras,298,1.9
2021-05-26,Loíza,159,1.0
2021-05-26,Luquillo,170,1.1
2021-05-26,Manatí,119,0.7
2021-05-26,Maricao,3,0.0
2021-05-26,Maunabo,52,0.3
2021-05-26,Mayagüez,323,2.0
2021-05-26,Moca,226,1.4
2021-05-26,Morovis,158,1.0
2021-05-26,Naguabo,214,1.3
2021-05-26,Naranjito,256,1.6
2021-05-26,Orocovis,38,0.2
2021-05-26,Patillas,78,0.5
2021-05-26,Peñuelas,120,0.8
2021-05-26,Ponce,367,2.3
2021-05-26,Quebradillas,196,1.2
2021-05-26,Rincón,79,0.5
2021-05-26,Río Grande,456,2.9
2021-05-26,Sabana Grande,73,0.5
2021-05-26,Salinas,118,0.7
2021-05-26,San Germán,159,1.0
2021-05-26,San Juan,1269,8.0
2021-05-26,San Lorenzo,236,1.5
2021-05-26,San Sebastián,283,1.8
2021-05-26,Santa Isabel,46,0.3
2021-05-26,Toa Alta,407,2.6
2021-05-26,Toa Baja,377,2.4
2021-05-26,Trujillo Alto,304,1.9
2021-05-26,Utuado,40,0.3
2021-05-26,Vega Alta,189,1.2
2021-05-26,Vega Baja,248,1.6
2021-05-26,Vieques,77,0.5
2021-05-26,Villalba,66,0.4
2021-05-26,Yabucoa,178,1.1
2021-05-26,Yauco,78,0.5
