bulletin_date,municipality,confirmed_cases,confirmed_cases_percent
2021-02-07,Gurabo,1319,1.5
2021-02-07,Hatillo,728,0.8
2021-02-07,Hormigueros,264,0.3
2021-02-07,Humacao,1059,1.2
2021-02-07,Isabela,825,1.0
2021-02-07,Jayuya,154,0.2
2021-02-07,Juana Díaz,720,0.8
2021-02-07,Juncos,1269,1.5
2021-02-07,Lajas,179,0.2
2021-02-07,Lares,477,0.6
2021-02-07,Las Marías,116,0.1
2021-02-07,Las Piedras,913,1.1
2021-02-07,Loíza,709,0.8
2021-02-07,Luquillo,380,0.4
2021-02-07,Manatí,998,1.2
2021-02-07,Maricao,67,0.1
2021-02-07,Maunabo,189,0.2
2021-02-07,Mayagüez,1165,1.4
2021-02-07,Moca,928,1.1
2021-02-07,Morovis,942,1.1
2021-02-07,Naguabo,534,0.6
2021-02-07,Naranjito,950,1.1
2021-02-07,Orocovis,549,0.6
2021-02-07,Patillas,189,0.2
2021-02-07,Peñuelas,337,0.4
2021-02-07,Ponce,1964,2.3
2021-02-07,Quebradillas,484,0.6
2021-02-07,Rincón,273,0.3
2021-02-07,Río Grande,1112,1.3
2021-02-07,Sabana Grande,212,0.2
2021-02-07,Salinas,493,0.6
2021-02-07,San Germán,327,0.4
2021-02-07,San Juan,12709,14.7
2021-02-07,San Lorenzo,1030,1.2
2021-02-07,San Sebastián,846,1.0
2021-02-07,Santa Isabel,287,0.3
2021-02-07,Toa Alta,2538,2.9
2021-02-07,Toa Baja,2560,3.0
2021-02-07,Trujillo Alto,1983,2.3
2021-02-07,Utuado,632,0.7
2021-02-07,Vega Alta,1222,1.4
2021-02-07,Vega Baja,2023,2.3
2021-02-07,Vieques,39,0.0
2021-02-07,Villalba,560,0.6
2021-02-07,Yabucoa,615,0.7
2021-02-07,Yauco,536,0.6
2021-02-07,Otro lugar fuera de PR,223,
2021-02-07,No disponible,2562,
2021-02-07,Total,89053,
2021-02-08,Adjuntas,347,0.4
2021-02-08,Aguada,820,0.9
2021-02-08,Aguadilla,951,1.1
2021-02-08,Aguas Buenas,763,0.9
2021-02-08,Aibonito,387,0.4
2021-02-08,Añasco,523,0.6
2021-02-08,Arecibo,2074,2.4
2021-02-08,Arroyo,172,0.2
2021-02-08,Barceloneta,500,0.6
2021-02-08,Barranquitas,734,0.8
2021-02-08,Bayamón,6949,8.0
2021-02-08,Cabo Rojo,449,0.5
2021-02-08,Caguas,4074,4.7
2021-02-08,Camuy,817,0.9
2021-02-08,Canóvanas,1210,1.4
2021-02-08,Carolina,5781,6.7
2021-02-08,Cataño,852,1.0
2021-02-08,Cayey,770,0.9
2021-02-08,Ceiba,180,0.2
2021-02-08,Ciales,535,0.6
2021-02-08,Cidra,850,1.0
2021-02-08,Coamo,544,0.6
2021-02-08,Comerío,450,0.5
2021-02-08,Corozal,990,1.1
2021-02-08,Culebra,22,0.0
2021-02-08,Dorado,1394,1.6
2021-02-08,Fajardo,586,0.7
2021-02-08,Florida,326,0.4
2021-02-08,Guánica,117,0.1
2021-02-08,Guayama,490,0.6
2021-02-08,Guayanilla,206,0.2
2021-02-08,Guaynabo,3073,3.6
2021-02-08,Gurabo,1326,1.5
2021-02-08,Hatillo,728,0.8
2021-02-08,Hormigueros,264,0.3
2021-02-08,Humacao,1065,1.2
2021-02-08,Isabela,827,1.0
2021-02-08,Jayuya,154,0.2
2021-02-08,Juana Díaz,720,0.8
2021-02-08,Juncos,1282,1.5
2021-02-08,Lajas,181,0.2
2021-02-08,Lares,477,0.6
2021-02-08,Las Marías,116,0.1
2021-02-08,Las Piedras,920,1.1
2021-02-08,Loíza,709,0.8
2021-02-08,Luquillo,380,0.4
2021-02-08,Manatí,999,1.2
2021-02-08,Maricao,67,0.1
2021-02-08,Maunabo,189,0.2
2021-02-08,Mayagüez,1167,1.3
2021-02-08,Moca,931,1.1
2021-02-08,Morovis,942,1.1
2021-02-08,Naguabo,537,0.6
2021-02-08,Naranjito,950,1.1
2021-02-08,Orocovis,552,0.6
2021-02-08,Patillas,192,0.2
2021-02-08,Peñuelas,337,0.4
2021-02-08,Ponce,1969,2.3
2021-02-08,Quebradillas,487,0.6
2021-02-08,Rincón,273,0.3
2021-02-08,Río Grande,1117,1.3
2021-02-08,Sabana Grande,213,0.2
2021-02-08,Salinas,494,0.6
2021-02-08,San Germán,328,0.4
2021-02-08,San Juan,12726,14.7
2021-02-08,San Lorenzo,1032,1.2
2021-02-08,San Sebastián,848,1.0
2021-02-08,Santa Isabel,287,0.3
2021-02-08,Toa Alta,2540,2.9
2021-02-08,Toa Baja,2567,3.0
2021-02-08,Trujillo Alto,1989,2.3
2021-02-08,Utuado,633,0.7
2021-02-08,Vega Alta,1225,1.4
2021-02-08,Vega Baja,2027,2.3
2021-02-08,Vieques,39,0.0
2021-02-08,Villalba,561,0.6
2021-02-08,Yabucoa,618,0.7
2021-02-08,Yauco,536,0.6
2021-02-08,Otro lugar fuera de PR,223,
2021-02-08,No disponible,2562,
2021-02-08,Total,89242,
2021-02-09,Adjuntas,347,0.4
2021-02-09,Aguada,820,0.9
2021-02-09,Aguadilla,953,1.1
2021-02-09,Aguas Buenas,763,0.9
2021-02-09,Aibonito,387,0.4
2021-02-09,Añasco,523,0.6
2021-02-09,Arecibo,2074,2.4
2021-02-09,Arroyo,172,0.2
2021-02-09,Barceloneta,501,0.6
2021-02-09,Barranquitas,734,0.8
2021-02-09,Bayamón,6957,8.0
2021-02-09,Cabo Rojo,449,0.5
2021-02-09,Caguas,4078,4.7
2021-02-09,Camuy,817,0.9
2021-02-09,Canóvanas,1210,1.4
2021-02-09,Carolina,5781,6.7
2021-02-09,Cataño,852,1.0
2021-02-09,Cayey,770,0.9
2021-02-09,Ceiba,181,0.2
2021-02-09,Ciales,535,0.6
2021-02-09,Cidra,852,1.0
2021-02-09,Coamo,544,0.6
2021-02-09,Comerío,450,0.5
2021-02-09,Corozal,990,1.1
2021-02-09,Culebra,22,0.0
2021-02-09,Dorado,1394,1.6
2021-02-09,Fajardo,586,0.7
2021-02-09,Florida,326,0.4
2021-02-09,Guánica,117,0.1
2021-02-09,Guayama,490,0.6
2021-02-09,Guayanilla,206,0.2
2021-02-09,Guaynabo,3075,3.6
2021-02-09,Gurabo,1328,1.5
2021-02-09,Hatillo,731,0.8
2021-02-09,Hormigueros,264,0.3
2021-02-09,Humacao,1067,1.2
2021-02-09,Isabela,828,1.0
2021-02-09,Jayuya,154,0.2
2021-02-09,Juana Díaz,723,0.8
2021-02-09,Juncos,1284,1.5
2021-02-09,Lajas,181,0.2
2021-02-09,Lares,477,0.6
2021-02-09,Las Marías,116,0.1
2021-02-09,Las Piedras,925,1.1
2021-02-09,Loíza,709,0.8
2021-02-09,Luquillo,381,0.4
2021-02-09,Manatí,999,1.2
2021-02-09,Maricao,67,0.1
2021-02-09,Maunabo,189,0.2
2021-02-09,Mayagüez,1168,1.3
2021-02-09,Moca,931,1.1
2021-02-09,Morovis,942,1.1
2021-02-09,Naguabo,538,0.6
2021-02-09,Naranjito,950,1.1
2021-02-09,Orocovis,552,0.6
2021-02-09,Patillas,192,0.2
2021-02-09,Peñuelas,337,0.4
2021-02-09,Ponce,1971,2.3
2021-02-09,Quebradillas,487,0.6
2021-02-09,Rincón,273,0.3
2021-02-09,Río Grande,1117,1.3
2021-02-09,Sabana Grande,213,0.2
2021-02-09,Salinas,494,0.6
2021-02-09,San Germán,328,0.4
2021-02-09,San Juan,12738,14.7
2021-02-09,San Lorenzo,1037,1.2
2021-02-09,San Sebastián,848,1.0
2021-02-09,Santa Isabel,287,0.3
2021-02-09,Toa Alta,2539,2.9
2021-02-09,Toa Baja,2568,3.0
2021-02-09,Trujillo Alto,1991,2.3
2021-02-09,Utuado,634,0.7
2021-02-09,Vega Alta,1228,1.4
2021-02-09,Vega Baja,2029,2.3
2021-02-09,Vieques,39,0.0
2021-02-09,Villalba,561,0.6
2021-02-09,Yabucoa,618,0.7
2021-02-09,Yauco,536,0.6
2021-02-09,Otro lugar fuera de PR,224,
2021-02-09,No disponible,2563,
2021-02-09,Total,89312,
2021-02-10,Adjuntas,347,0.4
2021-02-10,Aguada,821,0.9
2021-02-10,Aguadilla,954,1.1
2021-02-10,Aguas Buenas,765,0.9
2021-02-10,Aibonito,387,0.4
2021-02-10,Añasco,523,0.6
2021-02-10,Arecibo,2076,2.4
2021-02-10,Arroyo,172,0.2
2021-02-10,Barceloneta,501,0.6
2021-02-10,Barranquitas,734,0.8
2021-02-10,Bayamón,6967,8.0
2021-02-10,Cabo Rojo,449,0.5
2021-02-10,Caguas,4083,4.7
2021-02-10,Camuy,820,0.9
2021-02-10,Canóvanas,1211,1.4
2021-02-10,Carolina,5787,6.7
2021-02-10,Cataño,853,1.0
2021-02-10,Cayey,770,0.9
2021-02-10,Ceiba,182,0.2
2021-02-10,Ciales,535,0.6
2021-02-10,Cidra,853,1.0
2021-02-10,Coamo,544,0.6
2021-02-10,Comerío,450,0.5
2021-02-10,Corozal,991,1.1
2021-02-10,Culebra,22,0.0
2021-02-10,Dorado,1396,1.6
2021-02-10,Fajardo,586,0.7
2021-02-10,Florida,326,0.4
2021-02-10,Guánica,117,0.1
2021-02-10,Guayama,490,0.6
2021-02-10,Guayanilla,207,0.2
2021-02-10,Guaynabo,3079,3.6
2021-02-10,Gurabo,1331,1.5
2021-02-10,Hatillo,733,0.8
2021-02-10,Hormigueros,264,0.3
2021-02-10,Humacao,1067,1.2
2021-02-10,Isabela,832,1.0
2021-02-10,Jayuya,156,0.2
2021-02-10,Juana Díaz,725,0.8
2021-02-10,Juncos,1284,1.5
2021-02-10,Lajas,181,0.2
2021-02-10,Lares,477,0.6
2021-02-10,Las Marías,117,0.1
2021-02-10,Las Piedras,925,1.1
2021-02-10,Loíza,709,0.8
2021-02-10,Luquillo,386,0.4
2021-02-10,Manatí,999,1.2
2021-02-10,Maricao,67,0.1
2021-02-10,Maunabo,189,0.2
2021-02-10,Mayagüez,1171,1.4
2021-02-10,Moca,931,1.1
2021-02-10,Morovis,943,1.1
2021-02-10,Naguabo,538,0.6
2021-02-10,Naranjito,951,1.1
2021-02-10,Orocovis,552,0.6
2021-02-10,Patillas,193,0.2
2021-02-10,Peñuelas,337,0.4
2021-02-10,Ponce,1972,2.3
2021-02-10,Quebradillas,487,0.6
2021-02-10,Rincón,273,0.3
2021-02-10,Río Grande,1118,1.3
2021-02-10,Sabana Grande,213,0.2
2021-02-10,Salinas,494,0.6
2021-02-10,San Germán,329,0.4
2021-02-10,San Juan,12756,14.7
2021-02-10,San Lorenzo,1037,1.2
2021-02-10,San Sebastián,849,1.0
2021-02-10,Santa Isabel,287,0.3
2021-02-10,Toa Alta,2542,2.9
2021-02-10,Toa Baja,2570,3.0
2021-02-10,Trujillo Alto,1991,2.3
2021-02-10,Utuado,634,0.7
2021-02-10,Vega Alta,1228,1.4
2021-02-10,Vega Baja,2034,2.3
2021-02-10,Vieques,39,0.0
2021-02-10,Villalba,562,0.6
2021-02-10,Yabucoa,623,0.7
2021-02-10,Yauco,536,0.6
2021-02-10,Otro lugar fuera de PR,224,
2021-02-10,No disponible,2560,
2021-02-10,Total,89414,
2021-02-11,Adjuntas,347,0.4
2021-02-11,Aguada,825,1.0
2021-02-11,Aguadilla,954,1.1
2021-02-11,Aguas Buenas,770,0.9
2021-02-11,Aibonito,391,0.5
2021-02-11,Añasco,525,0.6
2021-02-11,Arecibo,2082,2.4
2021-02-11,Arroyo,172,0.2
2021-02-11,Barceloneta,504,0.6
2021-02-11,Barranquitas,734,0.8
2021-02-11,Bayamón,6979,8.0
2021-02-11,Cabo Rojo,452,0.5
2021-02-11,Caguas,4098,4.7
2021-02-11,Camuy,823,0.9
2021-02-11,Canóvanas,1212,1.4
2021-02-11,Carolina,5792,6.7
2021-02-11,Cataño,856,1.0
2021-02-11,Cayey,772,0.9
2021-02-11,Ceiba,182,0.2
2021-02-11,Ciales,536,0.6
2021-02-11,Cidra,858,1.0
2021-02-11,Coamo,544,0.6
2021-02-11,Comerío,450,0.5
2021-02-11,Corozal,993,1.1
2021-02-11,Culebra,22,0.0
2021-02-11,Dorado,1398,1.6
2021-02-11,Fajardo,587,0.7
2021-02-11,Florida,326,0.4
2021-02-11,Guánica,117,0.1
2021-02-11,Guayama,490,0.6
2021-02-11,Guayanilla,208,0.2
2021-02-11,Guaynabo,3088,3.6
2021-02-11,Gurabo,1335,1.5
2021-02-11,Hatillo,738,0.8
2021-02-11,Hormigueros,265,0.3
2021-02-11,Humacao,1070,1.2
2021-02-11,Isabela,833,1.0
2021-02-11,Jayuya,157,0.2
2021-02-11,Juana Díaz,726,0.8
2021-02-11,Juncos,1294,1.5
2021-02-11,Lajas,183,0.2
2021-02-11,Lares,477,0.5
2021-02-11,Las Marías,117,0.1
2021-02-11,Las Piedras,932,1.1
2021-02-11,Loíza,712,0.8
2021-02-11,Luquillo,387,0.4
2021-02-11,Manatí,1001,1.2
2021-02-11,Maricao,67,0.1
2021-02-11,Maunabo,190,0.2
2021-02-11,Mayagüez,1177,1.4
2021-02-11,Moca,932,1.1
2021-02-11,Morovis,943,1.1
2021-02-11,Naguabo,540,0.6
2021-02-11,Naranjito,952,1.1
2021-02-11,Orocovis,553,0.6
2021-02-11,Patillas,193,0.2
2021-02-11,Peñuelas,338,0.4
2021-02-11,Ponce,1976,2.3
2021-02-11,Quebradillas,488,0.6
2021-02-11,Rincón,273,0.3
2021-02-11,Río Grande,1122,1.3
2021-02-11,Sabana Grande,217,0.2
2021-02-11,Salinas,495,0.6
2021-02-11,San Germán,330,0.4
2021-02-11,San Juan,12775,14.7
2021-02-11,San Lorenzo,1041,1.2
2021-02-11,San Sebastián,851,1.0
2021-02-11,Santa Isabel,288,0.3
2021-02-11,Toa Alta,2546,2.9
2021-02-11,Toa Baja,2572,3.0
2021-02-11,Trujillo Alto,2000,2.3
2021-02-11,Utuado,635,0.7
2021-02-11,Vega Alta,1230,1.4
2021-02-11,Vega Baja,2037,2.3
2021-02-11,Vieques,39,0.0
2021-02-11,Villalba,562,0.6
2021-02-11,Yabucoa,626,0.7
2021-02-11,Yauco,536,0.6
2021-02-11,Otro lugar fuera de PR,224,
2021-02-11,No disponible,2574,
2021-02-11,Total,89636,
2021-02-12,Adjuntas,347,0.4
2021-02-12,Aguada,830,1.0
2021-02-12,Aguadilla,957,1.1
2021-02-12,Aguas Buenas,773,0.9
2021-02-12,Aibonito,391,0.4
2021-02-12,Añasco,528,0.6
2021-02-12,Arecibo,2093,2.4
2021-02-12,Arroyo,172,0.2
2021-02-12,Barceloneta,508,0.6
2021-02-12,Barranquitas,737,0.8
2021-02-12,Bayamón,6996,8.0
2021-02-12,Cabo Rojo,454,0.5
2021-02-12,Caguas,4115,4.7
2021-02-12,Camuy,826,0.9
2021-02-12,Canóvanas,1216,1.4
2021-02-12,Carolina,5806,6.7
2021-02-12,Cataño,857,1.0
2021-02-12,Cayey,774,0.9
2021-02-12,Ceiba,183,0.2
2021-02-12,Ciales,539,0.6
2021-02-12,Cidra,859,1.0
2021-02-12,Coamo,545,0.6
2021-02-12,Comerío,449,0.5
2021-02-12,Corozal,994,1.1
2021-02-12,Culebra,22,0.0
2021-02-12,Dorado,1400,1.6
2021-02-12,Fajardo,588,0.7
2021-02-12,Florida,326,0.4
2021-02-12,Guánica,117,0.1
2021-02-12,Guayama,492,0.6
2021-02-12,Guayanilla,212,0.2
2021-02-12,Guaynabo,3093,3.5
2021-02-12,Gurabo,1341,1.5
2021-02-12,Hatillo,744,0.9
2021-02-12,Hormigueros,265,0.3
2021-02-12,Humacao,1074,1.2
2021-02-12,Isabela,840,1.0
2021-02-12,Jayuya,157,0.2
2021-02-12,Juana Díaz,729,0.8
2021-02-12,Juncos,1296,1.5
2021-02-12,Lajas,189,0.2
2021-02-12,Lares,480,0.6
2021-02-12,Las Marías,117,0.1
2021-02-12,Las Piedras,937,1.1
2021-02-12,Loíza,716,0.8
2021-02-12,Luquillo,395,0.5
2021-02-12,Manatí,1002,1.1
2021-02-12,Maricao,68,0.1
2021-02-12,Maunabo,190,0.2
2021-02-12,Mayagüez,1184,1.4
2021-02-12,Moca,936,1.1
2021-02-12,Morovis,947,1.1
2021-02-12,Naguabo,541,0.6
2021-02-12,Naranjito,956,1.1
2021-02-12,Orocovis,553,0.6
2021-02-12,Patillas,194,0.2
2021-02-12,Peñuelas,348,0.4
2021-02-12,Ponce,1988,2.3
2021-02-12,Quebradillas,489,0.6
2021-02-12,Rincón,279,0.3
2021-02-12,Río Grande,1126,1.3
2021-02-12,Sabana Grande,217,0.2
2021-02-12,Salinas,495,0.6
2021-02-12,San Germán,331,0.4
2021-02-12,San Juan,12809,14.7
2021-02-12,San Lorenzo,1044,1.2
2021-02-12,San Sebastián,854,1.0
2021-02-12,Santa Isabel,288,0.3
2021-02-12,Toa Alta,2553,2.9
2021-02-12,Toa Baja,2576,3.0
2021-02-12,Trujillo Alto,2007,2.3
2021-02-12,Utuado,637,0.7
2021-02-12,Vega Alta,1234,1.4
2021-02-12,Vega Baja,2047,2.3
2021-02-12,Vieques,39,0.0
2021-02-12,Villalba,566,0.6
2021-02-12,Yabucoa,629,0.7
2021-02-12,Yauco,537,0.6
2021-02-12,Otro lugar fuera de PR,224,
2021-02-12,No disponible,2590,
2021-02-12,Total,89957,
2021-02-13,Adjuntas,351,0.4
2021-02-13,Aguada,832,1.0
2021-02-13,Aguadilla,961,1.1
2021-02-13,Aguas Buenas,782,0.9
2021-02-13,Aibonito,391,0.4
2021-02-13,Añasco,533,0.6
2021-02-13,Arecibo,2096,2.4
2021-02-13,Arroyo,173,0.2
2021-02-13,Barceloneta,510,0.6
2021-02-13,Barranquitas,739,0.8
2021-02-13,Bayamón,7011,8.0
2021-02-13,Cabo Rojo,459,0.5
2021-02-13,Caguas,4131,4.7
2021-02-13,Camuy,829,0.9
2021-02-13,Canóvanas,1217,1.4
2021-02-13,Carolina,5819,6.7
2021-02-13,Cataño,857,1.0
2021-02-13,Cayey,777,0.9
2021-02-13,Ceiba,183,0.2
2021-02-13,Ciales,541,0.6
2021-02-13,Cidra,860,1.0
2021-02-13,Coamo,546,0.6
2021-02-13,Comerío,449,0.5
2021-02-13,Corozal,997,1.1
2021-02-13,Culebra,22,0.0
2021-02-13,Dorado,1405,1.6
2021-02-13,Fajardo,588,0.7
2021-02-13,Florida,327,0.4
2021-02-13,Guánica,117,0.1
2021-02-13,Guayama,493,0.6
2021-02-13,Guayanilla,212,0.2
2021-02-13,Guaynabo,3102,3.5
2021-02-13,Gurabo,1345,1.5
2021-02-13,Hatillo,745,0.9
2021-02-13,Hormigueros,270,0.3
2021-02-13,Humacao,1080,1.2
2021-02-13,Isabela,840,1.0
2021-02-13,Jayuya,160,0.2
2021-02-13,Juana Díaz,730,0.8
2021-02-13,Juncos,1303,1.5
2021-02-13,Lajas,192,0.2
2021-02-13,Lares,484,0.6
2021-02-13,Las Marías,117,0.1
2021-02-13,Las Piedras,944,1.1
2021-02-13,Loíza,717,0.8
2021-02-13,Luquillo,395,0.5
2021-02-13,Manatí,1004,1.1
2021-02-13,Maricao,68,0.1
2021-02-13,Maunabo,190,0.2
2021-02-13,Mayagüez,1192,1.4
2021-02-13,Moca,941,1.1
2021-02-13,Morovis,949,1.1
2021-02-13,Naguabo,546,0.6
2021-02-13,Naranjito,957,1.1
2021-02-13,Orocovis,553,0.6
2021-02-13,Patillas,195,0.2
2021-02-13,Peñuelas,351,0.4
2021-02-13,Ponce,1998,2.3
2021-02-13,Quebradillas,490,0.6
2021-02-13,Rincón,281,0.3
2021-02-13,Río Grande,1129,1.3
2021-02-13,Sabana Grande,218,0.2
2021-02-13,Salinas,495,0.6
2021-02-13,San Germán,333,0.4
2021-02-13,San Juan,12831,14.7
2021-02-13,San Lorenzo,1048,1.2
2021-02-13,San Sebastián,854,1.0
2021-02-13,Santa Isabel,289,0.3
2021-02-13,Toa Alta,2564,2.9
2021-02-13,Toa Baja,2585,3.0
2021-02-13,Trujillo Alto,2012,2.3
2021-02-13,Utuado,639,0.7
2021-02-13,Vega Alta,1235,1.4
2021-02-13,Vega Baja,2061,2.4
2021-02-13,Vieques,39,0.0
2021-02-13,Villalba,568,0.6
2021-02-13,Yabucoa,630,0.7
2021-02-13,Yauco,538,0.6
2021-02-13,Otro lugar fuera de PR,224,
2021-02-13,No disponible,2587,
2021-02-13,Total,90226,
2021-02-14,Adjuntas,351,0.4
2021-02-14,Aguada,835,1.0
2021-02-14,Aguadilla,963,1.1
2021-02-14,Aguas Buenas,787,0.9
2021-02-14,Aibonito,392,0.4
2021-02-14,Añasco,534,0.6
2021-02-14,Arecibo,2105,2.4
2021-02-14,Arroyo,173,0.2
2021-02-14,Barceloneta,511,0.6
2021-02-14,Barranquitas,740,0.8
2021-02-14,Bayamón,7024,8.0
2021-02-14,Cabo Rojo,460,0.5
2021-02-14,Caguas,4142,4.7
2021-02-14,Camuy,831,0.9
2021-02-14,Canóvanas,1219,1.4
2021-02-14,Carolina,5828,6.7
2021-02-14,Cataño,858,1.0
2021-02-14,Cayey,778,0.9
2021-02-14,Ceiba,183,0.2
2021-02-14,Ciales,541,0.6
2021-02-14,Cidra,862,1.0
2021-02-14,Coamo,546,0.6
2021-02-14,Comerío,449,0.5
2021-02-14,Corozal,998,1.1
2021-02-14,Culebra,22,0.0
2021-02-14,Dorado,1408,1.6
2021-02-14,Fajardo,588,0.7
2021-02-14,Florida,327,0.4
2021-02-14,Guánica,117,0.1
2021-02-14,Guayama,493,0.6
2021-02-14,Guayanilla,214,0.2
2021-02-14,Guaynabo,3110,3.5
2021-02-14,Gurabo,1348,1.5
2021-02-14,Hatillo,747,0.9
2021-02-14,Hormigueros,270,0.3
2021-02-14,Humacao,1083,1.2
2021-02-14,Isabela,845,1.0
2021-02-14,Jayuya,161,0.2
2021-02-14,Juana Díaz,734,0.8
2021-02-14,Juncos,1305,1.5
2021-02-14,Lajas,195,0.2
2021-02-14,Lares,484,0.6
2021-02-14,Las Marías,118,0.1
2021-02-14,Las Piedras,951,1.1
2021-02-14,Loíza,717,0.8
2021-02-14,Luquillo,399,0.5
2021-02-14,Manatí,1005,1.1
2021-02-14,Maricao,68,0.1
2021-02-14,Maunabo,190,0.2
2021-02-14,Mayagüez,1195,1.4
2021-02-14,Moca,943,1.1
2021-02-14,Morovis,949,1.1
2021-02-14,Naguabo,547,0.6
2021-02-14,Naranjito,959,1.1
2021-02-14,Orocovis,554,0.6
2021-02-14,Patillas,195,0.2
2021-02-14,Peñuelas,353,0.4
2021-02-14,Ponce,2004,2.3
2021-02-14,Quebradillas,490,0.6
2021-02-14,Rincón,285,0.3
2021-02-14,Río Grande,1136,1.3
2021-02-14,Sabana Grande,218,0.2
2021-02-14,Salinas,496,0.6
2021-02-14,San Germán,333,0.4
2021-02-14,San Juan,12856,14.7
2021-02-14,San Lorenzo,1052,1.2
2021-02-14,San Sebastián,856,1.0
2021-02-14,Santa Isabel,290,0.3
2021-02-14,Toa Alta,2573,2.9
2021-02-14,Toa Baja,2591,3.0
2021-02-14,Trujillo Alto,2014,2.3
2021-02-14,Utuado,641,0.7
2021-02-14,Vega Alta,1236,1.4
2021-02-14,Vega Baja,2062,2.4
2021-02-14,Vieques,39,0.0
2021-02-14,Villalba,568,0.6
2021-02-14,Yabucoa,637,0.7
2021-02-14,Yauco,538,0.6
2021-02-14,Otro lugar fuera de PR,224,
2021-02-14,No disponible,2586,
2021-02-14,Total,90429,
2021-02-15,Adjuntas,351,0.4
2021-02-15,Aguada,836,0.9
2021-02-15,Aguadilla,965,1.1
2021-02-15,Aguas Buenas,792,0.9
2021-02-15,Aibonito,392,0.4
2021-02-15,Añasco,534,0.6
2021-02-15,Arecibo,2114,2.4
2021-02-15,Arroyo,174,0.2
2021-02-15,Barceloneta,513,0.6
2021-02-15,Barranquitas,740,0.8
2021-02-15,Bayamón,7125,8.1
2021-02-15,Cabo Rojo,461,0.5
2021-02-15,Caguas,4157,4.7
2021-02-15,Camuy,833,0.9
2021-02-15,Canóvanas,1221,1.4
2021-02-15,Carolina,5845,6.6
2021-02-15,Cataño,864,1.0
2021-02-15,Cayey,781,0.9
2021-02-15,Ceiba,183,0.2
2021-02-15,Ciales,541,0.6
2021-02-15,Cidra,866,1.0
2021-02-15,Coamo,548,0.6
2021-02-15,Comerío,450,0.5
2021-02-15,Corozal,1005,1.1
2021-02-15,Culebra,22,0.0
2021-02-15,Dorado,1411,1.6
2021-02-15,Fajardo,588,0.7
2021-02-15,Florida,329,0.4
2021-02-15,Guánica,119,0.1
2021-02-15,Guayama,496,0.6
2021-02-15,Guayanilla,215,0.2
2021-02-15,Guaynabo,3129,3.6
2021-02-15,Gurabo,1356,1.5
2021-02-15,Hatillo,757,0.9
2021-02-15,Hormigueros,270,0.3
2021-02-15,Humacao,1090,1.2
2021-02-15,Isabela,847,1.0
2021-02-15,Jayuya,162,0.2
2021-02-15,Juana Díaz,736,0.8
2021-02-15,Juncos,1312,1.5
2021-02-15,Lajas,195,0.2
2021-02-15,Lares,488,0.6
2021-02-15,Las Marías,118,0.1
2021-02-15,Las Piedras,958,1.1
2021-02-15,Loíza,720,0.8
2021-02-15,Luquillo,400,0.5
2021-02-15,Manatí,1010,1.1
2021-02-15,Maricao,68,0.1
2021-02-15,Maunabo,191,0.2
2021-02-15,Mayagüez,1197,1.4
2021-02-15,Moca,944,1.1
2021-02-15,Morovis,966,1.1
2021-02-15,Naguabo,549,0.6
2021-02-15,Naranjito,971,1.1
2021-02-15,Orocovis,556,0.6
2021-02-15,Patillas,195,0.2
2021-02-15,Peñuelas,356,0.4
2021-02-15,Ponce,2020,2.3
2021-02-15,Quebradillas,492,0.6
2021-02-15,Rincón,286,0.3
2021-02-15,Río Grande,1138,1.3
2021-02-15,Sabana Grande,218,0.2
2021-02-15,Salinas,496,0.6
2021-02-15,San Germán,335,0.4
2021-02-15,San Juan,12898,14.6
2021-02-15,San Lorenzo,1056,1.2
2021-02-15,San Sebastián,856,1.0
2021-02-15,Santa Isabel,293,0.3
2021-02-15,Toa Alta,2590,2.9
2021-02-15,Toa Baja,2614,3.0
2021-02-15,Trujillo Alto,2017,2.3
2021-02-15,Utuado,641,0.7
2021-02-15,Vega Alta,1239,1.4
2021-02-15,Vega Baja,2071,2.4
2021-02-15,Vieques,39,0.0
2021-02-15,Villalba,568,0.6
2021-02-15,Yabucoa,640,0.7
2021-02-15,Yauco,542,0.6
2021-02-15,Otro lugar fuera de PR,224,
2021-02-15,No disponible,2596,
2021-02-15,Total,90881,
2021-02-16,Adjuntas,351,0.4
2021-02-16,Aguada,838,1.0
2021-02-16,Aguadilla,965,1.1
2021-02-16,Aguas Buenas,792,0.9
2021-02-16,Aibonito,392,0.4
2021-02-16,Añasco,535,0.6
2021-02-16,Arecibo,2123,2.4
2021-02-16,Arroyo,174,0.2
2021-02-16,Barceloneta,513,0.6
2021-02-16,Barranquitas,742,0.8
2021-02-16,Bayamón,7129,8.1
2021-02-16,Cabo Rojo,462,0.5
2021-02-16,Caguas,4162,4.7
2021-02-16,Camuy,833,0.9
2021-02-16,Canóvanas,1221,1.4
2021-02-16,Carolina,5849,6.6
2021-02-16,Cataño,867,1.0
2021-02-16,Cayey,782,0.9
2021-02-16,Ceiba,183,0.2
2021-02-16,Ciales,541,0.6
2021-02-16,Cidra,868,1.0
2021-02-16,Coamo,549,0.6
2021-02-16,Comerío,450,0.5
2021-02-16,Corozal,1005,1.1
2021-02-16,Culebra,22,0.0
2021-02-16,Dorado,1412,1.6
2021-02-16,Fajardo,588,0.7
2021-02-16,Florida,329,0.4
2021-02-16,Guánica,119,0.1
2021-02-16,Guayama,496,0.6
2021-02-16,Guayanilla,216,0.2
2021-02-16,Guaynabo,3130,3.6
